person_id,person_name,project_id_number,institution_id,institution_name
1202807,Privatdozentin Dr. Barbara E. Nixdorf-Bergweiler,5360608,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1464483,Dr. Thomas Nagel,5343757,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
354645131,Dr. Dorothée Möller,222125149,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
111574297,Dr.-Ing. Robert Feulner,89208137,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1281305,Professor Dr.-Ing. Robert F. Singer,950034,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
141150286,Dr. Michael Voigt,806681,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1812356,Professor Dr. Henri Schoenmakers,273297,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1580055,Professor Dr. Frank Duzaar,5078184,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1768320,Professor Dr. Bernd Meyer,28260086,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
93574379,Privatdozentin Dr.-Ing. Julia Mergheim,771881,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1518307,Professor Dr. Karl Messlinger,5354199,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1086260,Professor Dr. Berndt Hamm,272707,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1104565,Professor Dr. Andreas Hirsch,271771,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1829743,Professorin Dr. Sannakaisa Virtanen,950034,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
211500851,Dr.-Ing. Ralf Rettig,211500218,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
193686550,Professor Dr. Oliver Friedrich,24184035,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
282136744,"Professor Dr. Peter Felfer, Ph.D.",218975129,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1708234,Professor Dr. Heinz Gerhäuser,5418214,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
85009799,Professor Dr.-Ing. Michael Wensing,192719941,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1764551,Dr. Sophia Sonnewald,5447901,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
169412842,Professor Dr.-Ing. Sandro Wartzack,116817895,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
397989503,Dr. Ingo Thievessen,397989079,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
211501685,Dr.-Ing. Steffen Neumeier,211501603,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
259018324,Dr. Falk Hante,259017471,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
236402198,Professor Dr. Dominique Schröder,289515377,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1573167,Professor Dr. Kay Kirchmann,273201,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1172504,Professorin Dr. Angelika Lutz,272707,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1783012,Professorin Dr. Svetlana Tsogoeva,79419853,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1059292,Professor Dr. Lothar Frey,806681,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
350215845,Dr. Peter Dietrich,233898800,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1376120,Professor Dr. Norbert Jux,5309447,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1027554,Professor Dr. Lutz Dahlenburg,5309380,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1202207,Professor Dr.-Ing. Heinrich Niemann,5090313,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1717335,Professor Dr. Jörg König,5089662,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
184218383,Privatdozentin Dr. Hanna Regus-Leidig,270949263,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1776872,Professor Dr. Johannes Barth,182500984,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1244402,Professor Dr. Rolf W. Saalfrank,271771,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
257335,Professor Dr. Hubert Seelow,272707,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1656336,Professorin Dr. Renate Wittern-Sterzel,272707,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
815071,Dr. Christian Berens,34632319,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
209736402,Privatdozent Dr. Christian Papp,209736213,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1412136,Professor Dr. Stephan von Hörsten,273293,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1076836,Professor Dr. Günther Greiner,271163,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1632785,Professorin Dr. Heike Paul,273297,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1652615,Dr.-Ing. Jürgen Kleinöder,5192448,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1136377,Dr. Franz Klebl,5361430,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
166222459,Dr. Marc Stemmler,166222199,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1445537,Professor Dr. Max-Emanuel Geis,5224406,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1488505,Dr. Joseph F. Grotowski,5078184,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1160470,Privatdozent Dr. Berthold Lausen,5276332,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
208773301,Professorin Dr. Sabine Maier,208782487,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1501609,Professor Dr.-Ing. André Kaup,5418252,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1072672,Professor Dr.-Ing. Günther Görz,272707,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1131314,Professor Dr. Horst Kisch,271771,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1320717,Professor Dr.-Ing. Albert Weckenmann,5090290,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1633280,Privatdozentin Dr. Barbara Kappes,271699,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
164129600,Professor Dr. Christoph Brabec,24184035,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1113058,Dr. Hinrich Hudde,272707,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1141816,Professor Dr. Gerd Kobal,5354181,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1459677,Professor Dr.-Ing. Rudolf Rabenstein,5090308,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1415436,Professor Dr.-Ing. Paul Steinmann,273515,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1594986,Professor Dr. Lars Nitschke,272991,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1436630,Professor Dr. Heinrich Sticht,440477,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1791985,Professorin Dr.-Ing. Marion Merklein,5357499,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
175167619,Dr.-Ing. Michael Jank,806681,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1338743,Professor Dr. Ulrich Zenneck,271771,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1025132,Professor Dr. Timothy Clark,271771,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
33893302,Professor Dr. Bernhard Schmauss,24184035,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
272676815,Professor Dr. Dominique de Ligny,272676342,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
24183052,Dr.-Ing. Alexander Markov,24182926,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1838166,Dr.-Ing. Zaneta Brocka-Krzeminska,49291386,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1568272,Professor Dr. Eberhard Bänsch,273531,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
165339536,Professorin Dr. Ana-Suncana Smith,233898800,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1083754,Professor Dr. Hermann Otto Handwerker,5101570,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1524627,Privatdozent Dr. Andreas Pahl,272991,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1799451,Privatdozent Dr. Wolfgang Hieringer,35962807,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1508787,Karl Kuhmann,5151278,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1648958,Professor Dr. Hans-Martin Jäck,272991,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
1441808,Professor Dr.-Ing. Wolfgang Peukert,806681,10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
